19551227,33.7
19551228,27.1
19551229,30
19551230,36.7
19551231,31.5
19560101,35.8
19560102,37.8
19560103,43.2
19560104,43.5
19560105,39.7
19560106,39.4
19560107,38.6
19560108,31.9
19560109,32.9
19560110,34.7
19560111,43.6
19560112,44.9
19560113,42.1
19560114,38.9
19560115,38
19560116,44
19560117,34.9
19560118,36.4
19560119,34.6
19560120,37.1
19560121,35.2
19560122,33.4
19560123,38.6
19560124,29.2
19560125,31.6
19560126,37
19560127,31.9
19560128,31.5
19560129,47.5
19560130,59.7
19560131,39.6
19560201,35.7
19560202,39.7
19560203,47.2
19560204,36.6
19560205,46.2
19560206,44.7
19560207,45.2
19560208,45
19560209,50.1
19560210,52.2
19560211,49.7
19560212,45.3
19560213,44.5
19560214,45.2
19560215,55.7
19560216,54.2
19560217,41.5
19560218,59.8
19560219,54.5
19560220,53.6
19560221,40
19560222,34.9
19560223,35.9
19560224,40
19560225,60.2
19560226,45.5
19560227,43.4
19560228,50.7
19560229,39.2
19560301,43
19560302,51.9
19560303,48.9
19560304,50.8
19560305,51.6
19560306,64.2
19560307,71.5
19560308,61.2
19560309,43
19560310,51
19560311,60.7
19560312,55.6
19560313,46.3
19560314,53.9
19560315,48.6
19560316,39.1
19560317,39.4
19560318,42.2
19560319,37.9
19560320,36.5
19560321,37.3
19560322,43.5
19560323,52.2
19560324,51.8
19560325,37.9
19560326,51.3
19560327,59.2
19560328,50.8
19560329,40.4
19560330,49.1
19560331,47.3
19560401,50.9
19560402,60
19560403,66.4
19560404,70.9
19560405,64.9
19560406,58
19560407,61.3
19560408,45.3
19560409,44.3
19560410,48
19560411,47.8
19560412,47.6
19560413,53.8
19560414,57.6
19560415,62.7
19560416,62.5
19560417,48.4
19560418,48.8
19560419,47
19560420,51.4
19560421,47.5
19560422,57.6
19560423,59.5
19560424,49.8
19560425,50.9
19560426,60.5
19560427,69.2
19560428,72.4
19560429,71.5
19560430,73.2
19560501,59.7
19560502,57.7
19560503,68.7
19560504,69.6
19560505,64.2
19560506,66.7
19560507,70.7
19560508,57.8
19560509,51.8
19560510,64.9
19560511,70.6
19560512,74.3
19560513,78.2
19560514,80.1
19560515,76.8
19560516,70.1
19560517,60.7
19560518,67.2
19560519,66.7
19560520,67.8
19560521,64.8
19560522,72
19560523,74
19560524,66.2
19560525,57.3
19560526,60.4
19560527,69.6
19560528,73.3
19560529,69.5
19560530,70.2
19560531,78.5
19560601,74.5
19560602,62.5
19560603,59.4
19560604,62.7
19560605,67
19560606,68.4
19560607,69.1
19560608,70.1
19560609,72.8
19560610,75.6
19560611,78
19560612,78.3
19560613,77.9
19560614,80.2
19560615,79.1
19560616,80
19560617,80.6
19560618,80.2
19560619,64.2
19560620,65.8
19560621,74.3
19560622,81.4
19560623,84.1
19560624,81.7
19560625,82.4
19560626,80.8
19560627,78.9
19560628,77.9
19560629,78.6
19560630,76.7
19560701,79.3
19560702,83.1
19560703,83.4
19560704,77.2
19560705,82.3
19560706,80.5
19560707,75.8
19560708,77.9
19560709,75
19560710,73
19560711,72.5
19560712,74.5
19560713,76.9
19560714,78.8
19560715,76.9
19560716,78.5
19560717,76.6
19560718,73
19560719,71.7
19560720,75.7
19560721,78.4
19560722,79.4
19560723,81.5
19560724,79.8
19560725,77
19560726,77.2
19560727,78.6
19560728,80.8
19560729,76.1
19560730,69.9
19560731,69.2
19560801,75.4
19560802,80.1
19560803,74.1
19560804,70.9
19560805,77.2
19560806,81.3
19560807,77.1
19560808,77.2
19560809,77.2
19560810,79.5
19560811,77.5
19560812,78.5
19560813,80.3
19560814,81
19560815,75.9
19560816,76.3
19560817,76.1
19560818,80.8
19560819,76.5
19560820,74.4
19560821,66.1
19560822,66.4
19560823,68.7
19560824,73.5
19560825,72.3
19560826,74.2
19560827,77
19560828,77.2
19560829,77.6
19560830,79.3
19560831,80.9
19560901,81.2
19560902,77.9
19560903,74.6
19560904,74.9
19560905,73.1
19560906,75
19560907,71.6
19560908,67.4
19560909,60
19560910,57.3
19560911,60.4
19560912,68.8
19560913,73.9
19560914,77.6
19560915,78
19560916,79.6
19560917,78.4
19560918,71.2
19560919,64.9
19560920,68.5
19560921,57.9
19560922,63.4
19560923,73.2
19560924,71.2
19560925,61.3
19560926,56.9
19560927,54.3
19560928,55.5
19560929,60.2
19560930,65.8
19561001,68.6
19561002,70.8
19561003,71
19561004,70.5
19561005,69.2
19561006,63.8
19561007,66.3
19561008,56.2
19561009,60.2
19561010,58.4
19561011,51.4
19561012,50.9
19561013,54
19561014,56.7
19561015,58.9
19561016,63
19561017,62.8
19561018,67.1
19561019,63
19561020,57.3
19561021,61.2
19561022,66.5
19561023,64.4
19561024,63.2
19561025,60.2
19561026,54.4
19561027,56.6
19561028,60
19561029,57.5
19561030,62.7
19561031,65.2
19561101,65
19561102,68.7
19561103,63
19561104,57.8
19561105,58.9
19561106,54.1
19561107,53.3
19561108,54.7
19561109,45
19561110,41.1
19561111,46.7
19561112,57
19561113,48.7
19561114,48.8
19561115,53.8
19561116,63
19561117,50.6
19561118,44.7
19561119,42.2
19561120,44.6
19561121,57.1
19561122,48.4
19561123,33.7
19561124,32.6
19561125,32.5
19561126,36.3
19561127,37.1
19561128,34.7
19561129,43.2
19561130,40.1
19561201,36.4
19561202,38
19561203,50.1
19561204,56.1
19561205,53.6
19561206,58.2
19561207,63
19561208,61.3
19561209,63.2
19561210,44.3
19561211,41.7
19561212,55.1
19561213,63.9
19561214,56.9
19561215,49.9
19561216,54.4
19561217,56.8
19561218,53.6
19561219,43.4
19561220,48.5
19561221,59.7
19561222,59.3
19561223,61.6
19561224,58.7
19561225,44.3
19561226,33.6
19561227,38.4
19561228,48.2
19561229,43.3
19561230,32.4
19561231,46.4
19570101,44.8
19570102,29.1
19570103,26.6
19570104,38.2
19570105,43.7
19570106,36.5
19570107,42.9
19570108,39.2
19570109,46.2
19570110,60.4
19570111,34.2
19570112,37.2
19570113,45.6
19570114,39.5
19570115,25.1
19570116,27.1
19570117,26.6
19570118,22.5
19570119,28.1
19570120,34.6
19570121,48.1
19570122,56.2
19570123,63
19570124,35
19570125,33.6
19570126,40.8
19570127,47
19570128,59.2
19570129,65.6
19570130,52.9
19570131,43.6
19570201,56.9
19570202,45.4
19570203,41.7
19570204,60.8
19570205,50.9
19570206,40.5
19570207,45
19570208,48.5
19570209,46.5
19570210,59.5
19570211,47.5
19570212,35.3
19570213,39.6
19570214,38.5
19570215,35.4
19570216,41.4
19570217,42.2
19570218,41.5
19570219,49.3
19570220,37.8
19570221,35.5
19570222,39.3
19570223,45.5
19570224,52.1
19570225,55.7
19570226,63.8
19570227,62.7
19570228,49.9
19570301,40.3
19570302,46.4
19570303,47.3
19570304,39.7
19570305,38.8
19570306,40.1
19570307,41.3
19570308,45.5
19570309,40.3
19570310,41
19570311,47.7
19570312,59.8
19570313,56.7
19570314,56.2
19570315,62
19570316,59.1
19570317,52.5
19570318,55.2
19570319,55.3
19570320,51.2
19570321,43.6
19570322,45.8
19570323,47.5
19570324,51.8
19570325,50
19570326,44.3
19570327,51.3
19570328,49
19570329,48.9
19570330,51.2
19570331,50.9
19570401,51
19570402,66.4
19570403,60.4
19570404,57.7
19570405,65.8
19570406,58.9
19570407,59.1
19570408,63.9
19570409,53.9
19570410,49.6
19570411,56.1
19570412,63.4
19570413,49.2
19570414,43
19570415,44.7
19570416,49
19570417,60.7
19570418,64.3
19570419,67.3
19570420,71.8
19570421,73.9
19570422,74.6
19570423,71.3
19570424,72.7
19570425,73.3
19570426,72.8
19570427,73.9
19570428,75.6
19570429,73.3
19570430,70.1
19570501,71
19570502,68.4
19570503,58.1
19570504,50.4
19570505,50.6
19570506,57.8
19570507,58.8
19570508,65.8
19570509,68.6
19570510,69.6
19570511,66.6
19570512,71.2
19570513,72.6
19570514,75
19570515,73.8
19570516,73.3
19570517,68.7
19570518,73.4
19570519,73.4
19570520,71.9
19570521,66.9
19570522,63.6
19570523,76.1
19570524,77.5
19570525,73.2
19570526,72.4
19570527,72
19570528,67
19570529,65
19570530,62.5
19570531,67.1
19570601,69.2
19570602,72.4
19570603,74.4
19570604,72.7
19570605,73.5
19570606,69
19570607,71.5
19570608,74
19570609,61.6
19570610,64.7
19570611,68.9
19570612,77.2
19570613,83
19570614,78.5
19570615,80.3
19570616,82.1
19570617,81.1
19570618,80.3
19570619,80.1
19570620,73.6
19570621,76.1
19570622,77.6
19570623,77.1
19570624,76.1
19570625,73.8
19570626,71.7
